election,tour,region,inscrits,votants,exprimes,liste,nuance,nomNuance,voix,annee,clef,voixPourcent,participationPourcent,blancsNulsPourcent,nom,Couleur,codeCouleur
Européennes,1,52,2635090,1179676,1122577,Emmanuel POILANE,LDVG,Divers gauche,40562,2014,Européennes-2014-T1,3.61,44.77,2.17,Pays de la Loire,Rose,#FF5E9A
Européennes,1,52,2635090,1179676,1122577,Françoise MORVAN,LDIV,Divers,1210,2014,Européennes-2014-T1,0.11,44.77,2.17,Pays de la Loire,Gris,#E0E0E0
Européennes,1,52,2635090,1179676,1122577,Gilles LEBRETON,LFN,Front National,218821,2014,Européennes-2014-T1,19.49,44.77,2.17,Pays de la Loire,Bleu marine,#0C295A
Européennes,1,52,2635090,1179676,1122577,Isabelle THOMAS,LUG,Union de la gauche,167904,2014,Européennes-2014-T1,14.96,44.77,2.17,Pays de la Loire,Rose,#FF5E9A
Européennes,1,52,2635090,1179676,1122577,Jean ARTHUIS,LUC,Union du centre,160134,2014,Européennes-2014-T1,14.26,44.77,2.17,Pays de la Loire,Bleu ciel,#39C3FF
Européennes,1,52,2635090,1179676,1122577,Jean-François GOURVENEC,LDIV,Divers,4270,2014,Européennes-2014-T1,0.38,44.77,2.17,Pays de la Loire,Gris,#E0E0E0
Européennes,1,52,2635090,1179676,1122577,Jean-Philippe CHAUVIN,LDVD,Divers droite,221,2014,Européennes-2014-T1,0.02,44.77,2.17,Pays de la Loire,Bleu,#045BFF
Européennes,1,52,2635090,1179676,1122577,Lyse BORDAGE,LDIV,Divers,2025,2014,Européennes-2014-T1,0.18,44.77,2.17,Pays de la Loire,Gris,#E0E0E0
Européennes,1,52,2635090,1179676,1122577,Marie DE BLIC,LDVD,Divers droite,19693,2014,Européennes-2014-T1,1.75,44.77,2.17,Pays de la Loire,Bleu,#045BFF
Européennes,1,52,2635090,1179676,1122577,Myriam MARTIN,LFG,Front de Gauche,53786,2014,Européennes-2014-T1,4.79,44.77,2.17,Pays de la Loire,Rouge,#EE4A40
Européennes,1,52,2635090,1179676,1122577,Nicolas REY,LDVG,Divers gauche,267,2014,Européennes-2014-T1,0.02,44.77,2.17,Pays de la Loire,Rose,#FF5E9A
Européennes,1,52,2635090,1179676,1122577,Pierre LE MENAHES,LEXG,Extrême gauche,4604,2014,Européennes-2014-T1,0.41,44.77,2.17,Pays de la Loire,Rouge,#EE4A40
Européennes,1,52,2635090,1179676,1122577,René THIEBLEMONT,LDIV,Divers,11558,2014,Européennes-2014-T1,1.03,44.77,2.17,Pays de la Loire,Gris,#E0E0E0
Européennes,1,52,2635090,1179676,1122577,Valérie HAMON,LEXG,Extrême gauche,14341,2014,Européennes-2014-T1,1.28,44.77,2.17,Pays de la Loire,Rouge,#EE4A40
Européennes,1,52,2635090,1179676,1122577,Véronique RICHEZ-LEROUGE,LDVD,Divers droite,16707,2014,Européennes-2014-T1,1.49,44.77,2.17,Pays de la Loire,Bleu,#045BFF
Européennes,1,52,2635090,1179676,1122577,Vincent LANCIEN,LDIV,Divers,213,2014,Européennes-2014-T1,0.02,44.77,2.17,Pays de la Loire,Gris,#E0E0E0
Européennes,1,52,2635090,1179676,1122577,Yannick JADOT,LVEC,Europe-Ecologie-Les Verts,120122,2014,Européennes-2014-T1,10.7,44.77,2.17,Pays de la Loire,Vert,#44EE8B
Européennes,1,52,2723048,1424717,1341935,ALLIANCE JAUNE,,,7137,2019,Européennes-2019-T1,0.53,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,ALLONS ENFANTS,,,746,2019,Européennes-2019-T1,0.06,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,À VOIX ÉGALES,,,447,2019,Européennes-2019-T1,0.03,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,DEBOUT LA FRANCE,,,49600,2019,Européennes-2019-T1,3.7,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,DÉCROISSANCE 2019,,,773,2019,Européennes-2019-T1,0.06,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,DÉMOCRATIE REPRÉSENTATIVE,,,163,2019,Européennes-2019-T1,0.01,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,ENSEMBLE PATRIOTES,,,4872,2019,Européennes-2019-T1,0.36,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,ENSEMBLE POUR LE FREXIT,,,12338,2019,Européennes-2019-T1,0.92,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,ENVIE D'EUROPE,,,93309,2019,Européennes-2019-T1,6.95,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,ESPERANTO,,,1145,2019,Européennes-2019-T1,0.09,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,EUROPE AU SERVICE PEUPLES,,,378,2019,Européennes-2019-T1,0.03,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,EUROPE ÉCOLOGIE,,,208915,2019,Européennes-2019-T1,15.57,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,ÉVOLUTION CITOYENNE,,,124,2019,Européennes-2019-T1,0.01,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,INITIATIVE CITOYENNE,,,375,2019,Européennes-2019-T1,0.03,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,LA FRANCE INSOUMISE,,,71379,2019,Européennes-2019-T1,5.32,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,LA LIGNE CLAIRE,,,378,2019,Européennes-2019-T1,0.03,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,LES EUROPÉENS,,,43285,2019,Européennes-2019-T1,3.23,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,LES OUBLIES DE L'EUROPE,,,3467,2019,Européennes-2019-T1,0.26,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,LISTE CITOYENNE,,,46666,2019,Européennes-2019-T1,3.48,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,LISTE DE LA RECONQUÊTE,,,298,2019,Européennes-2019-T1,0.02,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,LUTTE OUVRIÈRE,,,12630,2019,Européennes-2019-T1,0.94,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,NEUTRE ET ACTIF,,,114,2019,Européennes-2019-T1,0.01,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,PACE,,,511,2019,Européennes-2019-T1,0.04,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,PARTI ANIMALISTE,,,22423,2019,Européennes-2019-T1,1.67,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,PARTI FED. EUROPÉEN,,,811,2019,Européennes-2019-T1,0.06,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,PARTI PIRATE,,,2053,2019,Européennes-2019-T1,0.15,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,POUR L'EUROPE DES GENS,,,24105,2019,Européennes-2019-T1,1.8,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,PRENEZ LE POUVOIR,,,252453,2019,Européennes-2019-T1,18.81,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,RENAISSANCE,,,337369,2019,Européennes-2019-T1,25.14,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,RÉVOLUTIONNAIRE,,,177,2019,Européennes-2019-T1,0.01,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,UDLEF,,,87,2019,Européennes-2019-T1,0.01,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,UNE FRANCE ROYALE,,,285,2019,Européennes-2019-T1,0.02,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,UNION DROITE-CENTRE,,,117151,2019,Européennes-2019-T1,8.73,52.32,3.04,Pays de la Loire,,
Européennes,1,52,2723048,1424717,1341935,URGENCE ÉCOLOGIE,,,25971,2019,Européennes-2019-T1,1.94,52.32,3.04,Pays de la Loire,,
Présidentielles,1,52,2705170,2252699,2191921,Benoît HAMON,PS,Parti Socialiste,143491,2017,Présidentielles-2017-T1,6.55,83.27,2.25,Pays de la Loire,Rose,#FF5E9A
Présidentielles,1,52,2705170,2252699,2191921,Emmanuel MACRON,EM,En Marche !,575832,2017,Présidentielles-2017-T1,26.27,83.27,2.25,Pays de la Loire,Jaune,#FFCE3E
Présidentielles,1,52,2705170,2252699,2191921,François ASSELINEAU,UPR,Union Populaire Républicaine,15529,2017,Présidentielles-2017-T1,0.71,83.27,2.25,Pays de la Loire,Gris,#E0E0E0
Présidentielles,1,52,2705170,2252699,2191921,François FILLON,LR,Les Républicains,516428,2017,Présidentielles-2017-T1,23.56,83.27,2.25,Pays de la Loire,Bleu,#045BFF
Présidentielles,1,52,2705170,2252699,2191921,Jacques CHEMINADE,SP,Solidarité et progrès,3731,2017,Présidentielles-2017-T1,0.17,83.27,2.25,Pays de la Loire,Gris,#E0E0E0
Présidentielles,1,52,2705170,2252699,2191921,Jean LASSALLE,Résistons,Résistons,16988,2017,Présidentielles-2017-T1,0.78,83.27,2.25,Pays de la Loire,Gris,#E0E0E0
Présidentielles,1,52,2705170,2252699,2191921,Jean-Luc MÉLENCHON,LFI,France insoumise,403455,2017,Présidentielles-2017-T1,18.41,83.27,2.25,Pays de la Loire,Rouge,#EE4A40
Présidentielles,1,52,2705170,2252699,2191921,Marine LE PEN,FN,Front National,364267,2017,Présidentielles-2017-T1,16.62,83.27,2.25,Pays de la Loire,Bleu marine,#0C295A
Présidentielles,1,52,2705170,2252699,2191921,Nathalie ARTHAUD,LO,Lutte ouvrière,16018,2017,Présidentielles-2017-T1,0.73,83.27,2.25,Pays de la Loire,Rouge,#EE4A40
Présidentielles,1,52,2705170,2252699,2191921,Nicolas DUPONT-AIGNAN,DLF,Debout la France,109842,2017,Présidentielles-2017-T1,5.01,83.27,2.25,Pays de la Loire,Bleu marine,#0C295A
Présidentielles,1,52,2705170,2252699,2191921,Philippe POUTOU,NPA,Nouveau Parti Anticapitaliste,26340,2017,Présidentielles-2017-T1,1.2,83.27,2.25,Pays de la Loire,Rouge,#EE4A40
Présidentielles,2,52,2705034,2124844,1864549,Emmanuel MACRON,EM,En Marche !,1350276,2017,Présidentielles-2017-T2,72.42,78.55,9.62,Pays de la Loire,Jaune,#FFCE3E
Présidentielles,2,52,2705034,2124844,1864549,Marine LE PEN,FN,Front National,514273,2017,Présidentielles-2017-T2,27.58,78.55,9.62,Pays de la Loire,Bleu marine,#0C295A
Régionales,1,52,2664831,1331536,1268942,Alain PAGANO,LCOM,Parti communiste français,42305,2015,Régionales-2015-T1,3.33,49.97,2.35,Pays de la Loire,Rouge,#EE4A40
Régionales,1,52,2664831,1331536,1268942,Alain PARISOT,LDIV,Divers,16022,2015,Régionales-2015-T1,1.26,49.97,2.35,Pays de la Loire,Gris,#E0E0E0
Régionales,1,52,2664831,1331536,1268942,Bruno RETAILLEAU,LUD,Union de la droite,424951,2015,Régionales-2015-T1,33.49,49.97,2.35,Pays de la Loire,Bleu,#045BFF
Régionales,1,52,2664831,1331536,1268942,Cécile BAYLE DE JESSÉ,LDLF,Debout la France,51873,2015,Régionales-2015-T1,4.09,49.97,2.35,Pays de la Loire,Bleu marine,#0C295A
Régionales,1,52,2664831,1331536,1268942,Christophe CLERGEAU,LUG,Union de la gauche,326764,2015,Régionales-2015-T1,25.75,49.97,2.35,Pays de la Loire,Rose,#FF5E9A
Régionales,1,52,2664831,1331536,1268942,Eddy LE BELLER,LEXG,Extrême gauche,18626,2015,Régionales-2015-T1,1.47,49.97,2.35,Pays de la Loire,Rouge,#EE4A40
Régionales,1,52,2664831,1331536,1268942,Gilles DENIGOT,LREG,Régionaliste,16096,2015,Régionales-2015-T1,1.27,49.97,2.35,Pays de la Loire,Gris,#E0E0E0
Régionales,1,52,2664831,1331536,1268942,Olivier TERRIEN,LEXG,Extrême gauche,2164,2015,Régionales-2015-T1,0.17,49.97,2.35,Pays de la Loire,Rouge,#EE4A40
Régionales,1,52,2664831,1331536,1268942,Pascal GANNAT,LFN,Front National,270888,2015,Régionales-2015-T1,21.35,49.97,2.35,Pays de la Loire,Bleu marine,#0C295A
Régionales,1,52,2664831,1331536,1268942,Sophie BRINGUY,LVEC,Europe-Ecologie-Les Verts,99253,2015,Régionales-2015-T1,7.82,49.97,2.35,Pays de la Loire,Vert,#44EE8B
Régionales,2,52,2664589,1525441,1452527,Bruno RETAILLEAU,LUD,Union de la droite,620222,2015,Régionales-2015-T2,42.7,57.25,2.74,Pays de la Loire,Bleu,#045BFF
Régionales,2,52,2664589,1525441,1452527,Christophe CLERGEAU,LUG,Union de la gauche,545594,2015,Régionales-2015-T2,37.56,57.25,2.74,Pays de la Loire,Rose,#FF5E9A
Régionales,2,52,2664589,1525441,1452527,Pascal GANNAT,LFN,Front National,286711,2015,Régionales-2015-T2,19.74,57.25,2.74,Pays de la Loire,Bleu marine,#0C295A
Européennes,1,53,2401603,1098848,1055623,Alain CADEC,LUMP,Union pour un Mouvement Populaire,194382,2014,Européennes-2014-T1,18.41,45.75,1.8,Bretagne,Bleu,#045BFF
Européennes,1,53,2401603,1098848,1055623,Bertrand KERUZORE,LDIV,Divers,354,2014,Européennes-2014-T1,0.03,45.75,1.8,Bretagne,Gris,#E0E0E0
Européennes,1,53,2401603,1098848,1055623,Caroline BOUISSOU,LDIV,Divers,490,2014,Européennes-2014-T1,0.05,45.75,1.8,Bretagne,Gris,#E0E0E0
Européennes,1,53,2401603,1098848,1055623,Cécile BAYLE DE JESSÉ,LDVD,Divers droite,31274,2014,Européennes-2014-T1,2.96,45.75,1.8,Bretagne,Bleu,#045BFF
Européennes,1,53,2401603,1098848,1055623,Christian GUYONVARC'H,LDIV,Divers,21377,2014,Européennes-2014-T1,2.03,45.75,1.8,Bretagne,Gris,#E0E0E0
Européennes,1,53,2401603,1098848,1055623,Christian TROADEC,LDIV,Divers,75888,2014,Européennes-2014-T1,7.19,45.75,1.8,Bretagne,Gris,#E0E0E0
Européennes,1,53,2401603,1098848,1055623,Christine PICAVEZ,LEXG,Extrême gauche,253,2014,Européennes-2014-T1,0.02,45.75,1.8,Bretagne,Rouge,#EE4A40
Européennes,1,53,2401603,1098848,1055623,Daniel MERLET,LDIV,Divers,909,2014,Européennes-2014-T1,0.09,45.75,1.8,Bretagne,Gris,#E0E0E0
Européennes,1,53,2401603,1098848,1055623,Emmanuel POILANE,LDVG,Divers gauche,35859,2014,Européennes-2014-T1,3.4,45.75,1.8,Bretagne,Rose,#FF5E9A
Européennes,1,53,2401603,1098848,1055623,Françoise MORVAN,LDIV,Divers,944,2014,Européennes-2014-T1,0.09,45.75,1.8,Bretagne,Gris,#E0E0E0
Européennes,1,53,2401603,1098848,1055623,Gilles LEBRETON,LFN,Front National,180438,2014,Européennes-2014-T1,17.09,45.75,1.8,Bretagne,Bleu marine,#0C295A
Européennes,1,53,2401603,1098848,1055623,Isabelle THOMAS,LUG,Union de la gauche,169560,2014,Européennes-2014-T1,16.06,45.75,1.8,Bretagne,Rose,#FF5E9A
Européennes,1,53,2401603,1098848,1055623,Jean ARTHUIS,LUC,Union du centre,122401,2014,Européennes-2014-T1,11.6,45.75,1.8,Bretagne,Bleu ciel,#39C3FF
Européennes,1,53,2401603,1098848,1055623,Jean-François GOURVENEC,LDIV,Divers,3618,2014,Européennes-2014-T1,0.34,45.75,1.8,Bretagne,Gris,#E0E0E0
Européennes,1,53,2401603,1098848,1055623,Jean-Philippe CHAUVIN,LDVD,Divers droite,168,2014,Européennes-2014-T1,0.02,45.75,1.8,Bretagne,Bleu,#045BFF
Européennes,1,53,2401603,1098848,1055623,Lyse BORDAGE,LDIV,Divers,1428,2014,Européennes-2014-T1,0.14,45.75,1.8,Bretagne,Gris,#E0E0E0
Européennes,1,53,2401603,1098848,1055623,Marie DE BLIC,LDVD,Divers droite,13134,2014,Européennes-2014-T1,1.24,45.75,1.8,Bretagne,Bleu,#045BFF
Européennes,1,53,2401603,1098848,1055623,Myriam MARTIN,LFG,Front de Gauche,53023,2014,Européennes-2014-T1,5.02,45.75,1.8,Bretagne,Rouge,#EE4A40
Européennes,1,53,2401603,1098848,1055623,Nicolas REY,LDVG,Divers gauche,213,2014,Européennes-2014-T1,0.02,45.75,1.8,Bretagne,Rose,#FF5E9A
Européennes,1,53,2401603,1098848,1055623,Pierre LE MENAHES,LEXG,Extrême gauche,5681,2014,Européennes-2014-T1,0.54,45.75,1.8,Bretagne,Rouge,#EE4A40
Européennes,1,53,2401603,1098848,1055623,René THIEBLEMONT,LDIV,Divers,11133,2014,Européennes-2014-T1,1.05,45.75,1.8,Bretagne,Gris,#E0E0E0
Européennes,1,53,2401603,1098848,1055623,Valérie HAMON,LEXG,Extrême gauche,11183,2014,Européennes-2014-T1,1.06,45.75,1.8,Bretagne,Rouge,#EE4A40
Européennes,1,53,2401603,1098848,1055623,Véronique RICHEZ-LEROUGE,LDVD,Divers droite,12486,2014,Européennes-2014-T1,1.18,45.75,1.8,Bretagne,Bleu,#045BFF
Européennes,1,53,2401603,1098848,1055623,Vincent LANCIEN,LDIV,Divers,625,2014,Européennes-2014-T1,0.06,45.75,1.8,Bretagne,Gris,#E0E0E0
Européennes,1,53,2401603,1098848,1055623,Yannick JADOT,LVEC,Europe-Ecologie-Les Verts,108802,2014,Européennes-2014-T1,10.31,45.75,1.8,Bretagne,Vert,#44EE8B
Européennes,1,53,2455784,1349857,1286877,ALLIANCE JAUNE,,,5896,2019,Européennes-2019-T1,0.46,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,ALLONS ENFANTS,,,477,2019,Européennes-2019-T1,0.04,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,À VOIX ÉGALES,,,440,2019,Européennes-2019-T1,0.03,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,DEBOUT LA FRANCE,,,38737,2019,Européennes-2019-T1,3.01,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,DÉCROISSANCE 2019,,,797,2019,Européennes-2019-T1,0.06,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,DÉMOCRATIE REPRÉSENTATIVE,,,195,2019,Européennes-2019-T1,0.02,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,ENSEMBLE PATRIOTES,,,4046,2019,Européennes-2019-T1,0.31,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,ENSEMBLE POUR LE FREXIT,,,12023,2019,Européennes-2019-T1,0.93,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,ENVIE D'EUROPE,,,97295,2019,Européennes-2019-T1,7.56,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,ESPERANTO,,,1033,2019,Européennes-2019-T1,0.08,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,EUROPE AU SERVICE PEUPLES,,,158,2019,Européennes-2019-T1,0.01,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,EUROPE ÉCOLOGIE,,,208465,2019,Européennes-2019-T1,16.2,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,ÉVOLUTION CITOYENNE,,,114,2019,Européennes-2019-T1,0.01,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,INITIATIVE CITOYENNE,,,538,2019,Européennes-2019-T1,0.04,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,LA FRANCE INSOUMISE,,,71550,2019,Européennes-2019-T1,5.56,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,LA LIGNE CLAIRE,,,140,2019,Européennes-2019-T1,0.01,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,LES EUROPÉENS,,,33059,2019,Européennes-2019-T1,2.57,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,LES OUBLIES DE L'EUROPE,,,3455,2019,Européennes-2019-T1,0.27,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,LISTE CITOYENNE,,,64886,2019,Européennes-2019-T1,5.04,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,LISTE DE LA RECONQUÊTE,,,346,2019,Européennes-2019-T1,0.03,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,LUTTE OUVRIÈRE,,,12084,2019,Européennes-2019-T1,0.94,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,NEUTRE ET ACTIF,,,234,2019,Européennes-2019-T1,0.02,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,PACE,,,364,2019,Européennes-2019-T1,0.03,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,PARTI ANIMALISTE,,,21462,2019,Européennes-2019-T1,1.67,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,PARTI FED. EUROPÉEN,,,1899,2019,Européennes-2019-T1,0.15,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,PARTI PIRATE,,,1783,2019,Européennes-2019-T1,0.14,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,POUR L'EUROPE DES GENS,,,28607,2019,Européennes-2019-T1,2.22,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,PRENEZ LE POUVOIR,,,222776,2019,Européennes-2019-T1,17.31,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,RENAISSANCE,,,329754,2019,Européennes-2019-T1,25.62,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,RÉVOLUTIONNAIRE,,,121,2019,Européennes-2019-T1,0.01,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,UDLEF,,,70,2019,Européennes-2019-T1,0.01,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,UNE FRANCE ROYALE,,,208,2019,Européennes-2019-T1,0.02,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,UNION DROITE-CENTRE,,,100811,2019,Européennes-2019-T1,7.83,54.97,2.56,Bretagne,,
Européennes,1,53,2455784,1349857,1286877,URGENCE ÉCOLOGIE,,,23054,2019,Européennes-2019-T1,1.79,54.97,2.56,Bretagne,,
Présidentielles,1,53,2453683,2048612,2000330,Benoît HAMON,PS,Parti Socialiste,180827,2017,Présidentielles-2017-T1,9.04,83.49,1.97,Bretagne,Rose,#FF5E9A
Présidentielles,1,53,2453683,2048612,2000330,Emmanuel MACRON,EM,En Marche !,581076,2017,Présidentielles-2017-T1,29.05,83.49,1.97,Bretagne,Jaune,#FFCE3E
Présidentielles,1,53,2453683,2048612,2000330,François ASSELINEAU,UPR,Union Populaire Républicaine,13419,2017,Présidentielles-2017-T1,0.67,83.49,1.97,Bretagne,Gris,#E0E0E0
Présidentielles,1,53,2453683,2048612,2000330,François FILLON,LR,Les Républicains,380815,2017,Présidentielles-2017-T1,19.04,83.49,1.97,Bretagne,Bleu,#045BFF
Présidentielles,1,53,2453683,2048612,2000330,Jacques CHEMINADE,SP,Solidarité et progrès,3400,2017,Présidentielles-2017-T1,0.17,83.49,1.97,Bretagne,Gris,#E0E0E0
Présidentielles,1,53,2453683,2048612,2000330,Jean LASSALLE,Résistons,Résistons,19097,2017,Présidentielles-2017-T1,0.95,83.49,1.97,Bretagne,Gris,#E0E0E0
Présidentielles,1,53,2453683,2048612,2000330,Jean-Luc MÉLENCHON,LFI,France insoumise,385736,2017,Présidentielles-2017-T1,19.28,83.49,1.97,Bretagne,Rouge,#EE4A40
Présidentielles,1,53,2453683,2048612,2000330,Marine LE PEN,FN,Front National,306644,2017,Présidentielles-2017-T1,15.33,83.49,1.97,Bretagne,Bleu marine,#0C295A
Présidentielles,1,53,2453683,2048612,2000330,Nathalie ARTHAUD,LO,Lutte ouvrière,14296,2017,Présidentielles-2017-T1,0.71,83.49,1.97,Bretagne,Rouge,#EE4A40
Présidentielles,1,53,2453683,2048612,2000330,Nicolas DUPONT-AIGNAN,DLF,Debout la France,87928,2017,Présidentielles-2017-T1,4.4,83.49,1.97,Bretagne,Bleu marine,#0C295A
Présidentielles,1,53,2453683,2048612,2000330,Philippe POUTOU,NPA,Nouveau Parti Anticapitaliste,27092,2017,Présidentielles-2017-T1,1.35,83.49,1.97,Bretagne,Rouge,#EE4A40
Présidentielles,2,53,2453233,1954928,1726688,Emmanuel MACRON,EM,En Marche !,1301226,2017,Présidentielles-2017-T2,75.36,79.69,9.3,Bretagne,Jaune,#FFCE3E
Présidentielles,2,53,2453233,1954928,1726688,Marine LE PEN,FN,Front National,425462,2017,Présidentielles-2017-T2,24.64,79.69,9.3,Bretagne,Bleu marine,#0C295A
Régionales,1,53,2421863,1249241,1202276,Bertrand DELÉON,LREG,Régionaliste,6521,2015,Régionales-2015-T1,0.54,51.58,1.94,Bretagne,Gris,#E0E0E0
Régionales,1,53,2421863,1249241,1202276,Christian TROADEC,LREG,Régionaliste,80727,2015,Régionales-2015-T1,6.71,51.58,1.94,Bretagne,Gris,#E0E0E0
Régionales,1,53,2421863,1249241,1202276,Gael ROBLIN,LEXG,Extrême gauche,7465,2015,Régionales-2015-T1,0.62,51.58,1.94,Bretagne,Rouge,#EE4A40
Régionales,1,53,2421863,1249241,1202276,Gilles PENNELLE,LFN,Front National,218474,2015,Régionales-2015-T1,18.17,51.58,1.94,Bretagne,Bleu marine,#0C295A
Régionales,1,53,2421863,1249241,1202276,Jean-François GOURVENEC,LDIV,Divers,10412,2015,Régionales-2015-T1,0.87,51.58,1.94,Bretagne,Gris,#E0E0E0
Régionales,1,53,2421863,1249241,1202276,Jean-Jacques FOUCHER,LDLF,Debout la France,34926,2015,Régionales-2015-T1,2.9,51.58,1.94,Bretagne,Bleu marine,#0C295A
Régionales,1,53,2421863,1249241,1202276,Jean-Yves LE DRIAN,LUG,Union de la gauche,419846,2015,Régionales-2015-T1,34.92,51.58,1.94,Bretagne,Rose,#FF5E9A
Régionales,1,53,2421863,1249241,1202276,Marc LE FUR,LUD,Union de la droite,282006,2015,Régionales-2015-T1,23.46,51.58,1.94,Bretagne,Bleu,#045BFF
Régionales,1,53,2421863,1249241,1202276,René LOUAIL,LVEC,Europe-Ecologie-Les Verts,80516,2015,Régionales-2015-T1,6.7,51.58,1.94,Bretagne,Vert,#44EE8B
Régionales,1,53,2421863,1249241,1202276,Valérie HAMON,LEXG,Extrême gauche,16445,2015,Régionales-2015-T1,1.37,51.58,1.94,Bretagne,Rouge,#EE4A40
Régionales,1,53,2421863,1249241,1202276,Xavier COMPAIN,LFG,Front de Gauche,44938,2015,Régionales-2015-T1,3.74,51.58,1.94,Bretagne,Rouge,#EE4A40
Régionales,2,53,2421628,1377445,1304825,Gilles PENNELLE,LFN,Front National,246177,2015,Régionales-2015-T2,18.87,56.88,3.0,Bretagne,Bleu marine,#0C295A
Régionales,2,53,2421628,1377445,1304825,Jean-Yves LE DRIAN,LUG,Union de la gauche,670811,2015,Régionales-2015-T2,51.41,56.88,3.0,Bretagne,Rose,#FF5E9A
